onehotencoder__x0_C (all),onehotencoder__x0_FV,onehotencoder__x0_RH,onehotencoder__x0_RL,onehotencoder__x0_RM,onehotencoder__x1_Grvl,onehotencoder__x1_Pave,onehotencoder__x2_IR1,onehotencoder__x2_IR2,onehotencoder__x2_IR3,onehotencoder__x2_Reg,onehotencoder__x3_Bnk,onehotencoder__x3_HLS,onehotencoder__x3_Low,onehotencoder__x3_Lvl,onehotencoder__x4_AllPub,onehotencoder__x4_NoSeWa,onehotencoder__x5_Corner,onehotencoder__x5_CulDSac,onehotencoder__x5_FR2,onehotencoder__x5_FR3,onehotencoder__x5_Inside,onehotencoder__x6_Gtl,onehotencoder__x6_Mod,onehotencoder__x6_Sev,onehotencoder__x7_Blmngtn,onehotencoder__x7_Blueste,onehotencoder__x7_BrDale,onehotencoder__x7_BrkSide,onehotencoder__x7_ClearCr,onehotencoder__x7_CollgCr,onehotencoder__x7_Crawfor,onehotencoder__x7_Edwards,onehotencoder__x7_Gilbert,onehotencoder__x7_IDOTRR,onehotencoder__x7_MeadowV,onehotencoder__x7_Mitchel,onehotencoder__x7_NAmes,onehotencoder__x7_NPkVill,onehotencoder__x7_NWAmes,onehotencoder__x7_NoRidge,onehotencoder__x7_NridgHt,onehotencoder__x7_OldTown,onehotencoder__x7_SWISU,onehotencoder__x7_Sawyer,onehotencoder__x7_SawyerW,onehotencoder__x7_Somerst,onehotencoder__x7_StoneBr,onehotencoder__x7_Timber,onehotencoder__x7_Veenker,onehotencoder__x8_Artery,onehotencoder__x8_Feedr,onehotencoder__x8_Norm,onehotencoder__x8_PosA,onehotencoder__x8_PosN,onehotencoder__x8_RRAe,onehotencoder__x8_RRAn,onehotencoder__x8_RRNe,onehotencoder__x8_RRNn,onehotencoder__x9_Artery,onehotencoder__x9_Feedr,onehotencoder__x9_Norm,onehotencoder__x9_PosA,onehotencoder__x9_PosN,onehotencoder__x9_RRAe,onehotencoder__x9_RRAn,onehotencoder__x9_RRNn,onehotencoder__x10_1Fam,onehotencoder__x10_2fmCon,onehotencoder__x10_Duplex,onehotencoder__x10_Twnhs,onehotencoder__x10_TwnhsE,onehotencoder__x11_1.5Fin,onehotencoder__x11_1.5Unf,onehotencoder__x11_1Story,onehotencoder__x11_2.5Fin,onehotencoder__x11_2.5Unf,onehotencoder__x11_2Story,onehotencoder__x11_SFoyer,onehotencoder__x11_SLvl,onehotencoder__x12_Flat,onehotencoder__x12_Gable,onehotencoder__x12_Gambrel,onehotencoder__x12_Hip,onehotencoder__x12_Mansard,onehotencoder__x12_Shed,onehotencoder__x13_ClyTile,onehotencoder__x13_CompShg,onehotencoder__x13_Membran,onehotencoder__x13_Metal,onehotencoder__x13_Roll,onehotencoder__x13_Tar&Grv,onehotencoder__x13_WdShake,onehotencoder__x13_WdShngl,onehotencoder__x14_AsbShng,onehotencoder__x14_AsphShn,onehotencoder__x14_BrkComm,onehotencoder__x14_BrkFace,onehotencoder__x14_CBlock,onehotencoder__x14_CemntBd,onehotencoder__x14_HdBoard,onehotencoder__x14_ImStucc,onehotencoder__x14_MetalSd,onehotencoder__x14_Plywood,onehotencoder__x14_Stone,onehotencoder__x14_Stucco,onehotencoder__x14_VinylSd,onehotencoder__x14_Wd Sdng,onehotencoder__x14_WdShing,onehotencoder__x15_AsbShng,onehotencoder__x15_AsphShn,onehotencoder__x15_Brk Cmn,onehotencoder__x15_BrkFace,onehotencoder__x15_CBlock,onehotencoder__x15_CmentBd,onehotencoder__x15_HdBoard,onehotencoder__x15_ImStucc,onehotencoder__x15_MetalSd,onehotencoder__x15_Other,onehotencoder__x15_Plywood,onehotencoder__x15_Stone,onehotencoder__x15_Stucco,onehotencoder__x15_VinylSd,onehotencoder__x15_Wd Sdng,onehotencoder__x15_Wd Shng,onehotencoder__x16_BrkTil,onehotencoder__x16_CBlock,onehotencoder__x16_PConc,onehotencoder__x16_Slab,onehotencoder__x16_Stone,onehotencoder__x16_Wood,onehotencoder__x17_Floor,onehotencoder__x17_GasA,onehotencoder__x17_GasW,onehotencoder__x17_Grav,onehotencoder__x17_OthW,onehotencoder__x17_Wall,onehotencoder__x18_N,onehotencoder__x18_Y,onehotencoder__x19_COD,onehotencoder__x19_CWD,onehotencoder__x19_Con,onehotencoder__x19_ConLD,onehotencoder__x19_ConLI,onehotencoder__x19_ConLw,onehotencoder__x19_New,onehotencoder__x19_Oth,onehotencoder__x19_WD,onehotencoder__x20_Abnorml,onehotencoder__x20_AdjLand,onehotencoder__x20_Alloca,onehotencoder__x20_Family,onehotencoder__x20_Normal,onehotencoder__x20_Partial,onehotencoder__x21_N,onehotencoder__x21_P,onehotencoder__x21_Y,onehotencoder__x22_20,onehotencoder__x22_30,onehotencoder__x22_40,onehotencoder__x22_45,onehotencoder__x22_50,onehotencoder__x22_60,onehotencoder__x22_70,onehotencoder__x22_75,onehotencoder__x22_80,onehotencoder__x22_85,onehotencoder__x22_90,onehotencoder__x22_120,onehotencoder__x22_160,onehotencoder__x22_180,onehotencoder__x22_190,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020469677105701592,3.0,5.0,-1.5082352334642795,1.0978446096682914,3.0,4.0,-0.9613804718365634,-0.3104888215358916,0.2116278811095616,-0.9004672804449418,4.0,-0.5198487525759293,-0.7866097554198439,-0.10444602030968324,-1.0458927716152338,-0.8163190067289032,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,1.4065791575286473,-0.21536641104739943,3.0,-0.9555444191498392,6.0,-0.9573801174081212,-1.0124786103147905,-1.174239826882966,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.6067065957197129,-0.613636863989321,130000
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6089649753708984,5.0,4.0,0.8975277748370308,0.6601533643937512,3.0,4.0,0.9554297360161957,-0.3104888215358916,-0.5429178138786223,0.3368628755293995,0.0,0.1094319114458718,-0.7866097554198439,-0.10444602030968324,-0.5717410462343196,1.1015615102295773,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,-1.1176067932953697,-0.21536641104739943,3.0,-0.9555444191498392,6.0,-0.9573801174081212,0.32441175110861503,-0.3138894745083325,-0.7695687761756487,1.2255343190145178,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.49138220149199885,-1.36559954384199,73000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36408492247881163,4.0,4.0,0.42315197038325136,0.027932676774970612,3.0,4.0,0.4447077296875342,-0.3104888215358916,-0.7690576215753777,-0.4143732905978792,4.0,-0.634032744031498,-0.7866097554198439,-0.10444602030968324,-1.131928366946448,1.1015615102295773,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.9555444191498392,6.0,-0.9573801174081212,-1.0124786103147905,-0.9522139294959637,2.111818343770994,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,1.338765793860854,0.13832581586334775,175500
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9640276402650474,8.0,4.0,0.3215000122860129,0.1251973979470907,2.0,4.0,2.9064305384348903,-0.3104888215358916,-1.1855131090169273,1.7200212284578595,2.0,1.6978581036944504,-0.7866097554198439,-0.10444602030968324,0.625109679928794,3.019442027188058,-0.2480526434945926,-2.8260897814684767,1.2355371733137028,-3.6417927441193867,-0.21536641104739943,2.0,-0.9555444191498392,6.0,0.5834741817904613,1.6613021125320206,1.9618759737084397,6.0518366431455455,0.4044895338697407,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,1.7047953929314243,-1.36559954384199,185000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330890862065193,4.0,5.0,-1.0677434150429128,-0.7501850926019901,3.0,4.0,-0.3416759453289824,-0.3104888215358916,0.3235782809594405,-0.1492311143176632,0.0,-0.4488009356702421,-0.7866097554198439,-0.10444602030968324,-0.9923595122980338,1.1015615102295773,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.3238714590132701,6.0,0.5834741817904613,-2.3493689717381963,-2.1733563651244756,0.3766183654605848,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.24067699664914227,0.13832581586334775,179500
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300610622862974,5.0,6.0,-1.948727051885646,0.514256282635571,1.0,4.0,-0.4143309587815953,-0.3104888215358916,1.3938241035242829,0.831794937919136,0.0,0.6778144466913696,2.566821039911334,12.144456357051185,3.594293669914921,-0.8163190067289032,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,6.454951059176682,4.276561590798363,1.0,4.729512222079284,6.0,-0.9573801174081212,-2.3493689717381963,-2.1733563651244756,-0.7695687761756487,0.9931631534075054,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-1.22344139963314,-0.613636863989321,120500
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49234584593855585,4.0,5.0,0.016544137994297495,-0.6042880108438099,3.0,4.0,0.021599121934082352,-0.3104888215358916,-0.3526021341338281,-0.4408875082259008,0.0,-0.7837406439399104,-0.7866097554198439,-0.10444602030968324,-1.2447305919362621,1.1015615102295773,-0.2480526434945926,-1.019795999942033,-0.7529966709801622,0.14448618211663874,-0.21536641104739943,3.0,-0.9555444191498392,6.0,0.5834741817904613,-1.0124786103147905,-0.6099240043576687,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.6067065957197129,0.8902884957160165,148000
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7088752376687714,4.0,6.0,-0.830555512816023,-1.6741999437371309,3.0,4.0,-0.29466387780082104,-0.3104888215358916,-0.3436461021458378,-0.75905811976216,4.0,-1.1491294165977304,0.5268173060848674,-0.10444602030968324,-0.44173170217826263,-0.8163190067289032,-0.2480526434945926,-1.019795999942033,1.2355371733137028,-1.1176067932953697,-0.21536641104739943,3.0,-0.9555444191498392,6.0,-0.9573801174081212,-1.0124786103147905,-1.063226878189465,-0.7695687761756487,-0.16869267462755652,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.8574118005625694,0.8902884957160165,266000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39882984042774666,8.0,4.0,1.236367635161159,1.1464769702543516,2.0,4.0,-0.9613804718365634,-0.3104888215358916,2.0968726145815224,0.959946989787907,0.0,0.8452843008262038,-0.7866097554198439,-0.10444602030968324,-0.017289431877605715,-0.8163190067289032,-0.2480526434945926,0.7864977815844104,-0.7529966709801622,-1.1176067932953697,-0.21536641104739943,0.0,-0.3238714590132701,6.0,0.5834741817904613,0.32441175110861503,0.5649630359818845,-0.7695687761756487,1.9846134599974246,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.6067065957197129,0.13832581586334775,241500
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485675487659531,6.0,4.0,0.7619918307073795,0.465623922049511,2.0,4.0,1.1755316885344056,-0.3104888215358916,-0.7578625815903898,0.35232950247907874,0.0,0.1271938656722936,1.3185995772047288,-0.10444602030968324,1.1700017836931507,1.1015615102295773,-0.2480526434945926,0.7864977815844104,1.2355371733137028,0.14448618211663874,-0.21536641104739943,2.0,-0.9555444191498392,6.0,2.1243284809890435,0.32441175110861503,0.25505188754586056,0.5915284545173786,1.3339741962977902,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,0.6067065957197129,0.13832581586334775,290000
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24329341536068316,4.0,5.0,-1.0677434150429128,-1.6741999437371309,3.0,4.0,-0.29466387780082104,-0.3104888215358916,-0.263041814253925,-0.6795154668780952,1.0,-1.0577822234332754,0.09366582835459031,-0.10444602030968324,-0.7285170199489768,1.1015615102295773,-0.2480526434945926,-1.019795999942033,1.2355371733137028,0.14448618211663874,-0.21536641104739943,3.0,0.30780150112329907,6.0,-0.9573801174081212,-1.0124786103147905,-1.063226878189465,-0.7695687761756487,-0.7108920610439188,-0.35766809754331913,-0.09904340580313292,-0.2668384309722375,-0.06937701733607195,-0.09788953208526031,-0.8574118005625694,-0.613636863989321,139000
